country,leader,party,lr,president,term,startofterm,yearbegin,endofterm,yearend,speechtype,speechnum,codernum,rubricgrade,averagerubric,totalaverage,wb_region,region
Russia,Vladimir Putin,United Russia,0,0,4,7-May-12,2012,7-May-18,2018,international,3,1,0,0,0.5,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,0,4,7-May-12,2012,7-May-18,2018,international,3,2,0,0,0.5,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,0,4,7-May-12,2012,7-May-18,2018,international,3,3,,0,0.5,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,0,4,7-May-12,2012,7-May-18,2018,international,3,4,,0,0.5,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,0,4,7-May-12,2012,7-May-18,2018,famous,4,1,1,1,0.5,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,0,4,7-May-12,2012,7-May-18,2018,famous,4,2,1,1,0.5,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,0,4,7-May-12,2012,7-May-18,2018,famous,4,3,,1,0.5,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,0,4,7-May-12,2012,7-May-18,2018,famous,4,4,,1,0.5,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,1,1,31-Dec-99,1999,7-May-04,2004,campaign,1,1,0.2,0.1,0.05,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,1,1,31-Dec-99,1999,7-May-04,2004,campaign,1,2,0,0.1,0.05,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,1,1,31-Dec-99,1999,7-May-04,2004,campaign,1,3,,0.1,0.05,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,1,1,31-Dec-99,1999,7-May-04,2004,campaign,1,4,,0.1,0.05,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,1,1,31-Dec-99,1999,7-May-04,2004,ribbon cutting,2,1,0,0,0.05,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,1,1,31-Dec-99,1999,7-May-04,2004,ribbon cutting,2,2,0,0,0.05,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,1,1,31-Dec-99,1999,7-May-04,2004,ribbon cutting,2,3,,0,0.05,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,1,1,31-Dec-99,1999,7-May-04,2004,ribbon cutting,2,4,,0,0.05,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,1,1,31-Dec-99,1999,7-May-04,2004,international,3,1,0,0,0.05,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,1,1,31-Dec-99,1999,7-May-04,2004,international,3,2,0,0,0.05,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,1,1,31-Dec-99,1999,7-May-04,2004,international,3,3,,0,0.05,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,1,1,31-Dec-99,1999,7-May-04,2004,international,3,4,,0,0.05,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,1,1,31-Dec-99,1999,7-May-04,2004,famous,4,1,0,0.1,0.05,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,1,1,31-Dec-99,1999,7-May-04,2004,famous,4,2,0.2,0.1,0.05,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,1,1,31-Dec-99,1999,7-May-04,2004,famous,4,3,,0.1,0.05,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,1,1,31-Dec-99,1999,7-May-04,2004,famous,4,4,,0.1,0.05,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,1,2,7-May-04,2004,7-May-08,2008,campaign,1,1,0,0,0.025,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,1,2,7-May-04,2004,7-May-08,2008,campaign,1,2,0,0,0.025,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,1,2,7-May-04,2004,7-May-08,2008,campaign,1,3,,0,0.025,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,1,2,7-May-04,2004,7-May-08,2008,campaign,1,4,,0,0.025,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,1,2,7-May-04,2004,7-May-08,2008,ribbon cutting,2,1,0,0,0.025,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,1,2,7-May-04,2004,7-May-08,2008,ribbon cutting,2,2,0,0,0.025,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,1,2,7-May-04,2004,7-May-08,2008,ribbon cutting,2,3,,0,0.025,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,1,2,7-May-04,2004,7-May-08,2008,ribbon cutting,2,4,,0,0.025,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,1,2,7-May-04,2004,7-May-08,2008,international,3,1,0,0,0.025,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,1,2,7-May-04,2004,7-May-08,2008,international,3,2,0,0,0.025,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,1,2,7-May-04,2004,7-May-08,2008,international,3,3,,0,0.025,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,1,2,7-May-04,2004,7-May-08,2008,international,3,4,,0,0.025,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,1,2,7-May-04,2004,7-May-08,2008,famous,4,1,0.2,0.1,0.025,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,1,2,7-May-04,2004,7-May-08,2008,famous,4,2,0,0.1,0.025,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,1,2,7-May-04,2004,7-May-08,2008,famous,4,3,,0.1,0.025,Europe & Central Asia,Central and Eastern Europe
Russia,Vladimir Putin,United Russia,0,1,2,7-May-04,2004,7-May-08,2008,famous,4,4,,0.1,0.025,Europe & Central Asia,Central and Eastern Europe
Slovakia,Vladimír Mečiar,People's Party - Movement for a Democratic Slovakia,0,0,1,13-Dec-94,1994,30-Oct-98,1998,campaign,1,1,2,2,1.666666667,Europe & Central Asia,Central and Eastern Europe
Slovakia,Vladimír Mečiar,People's Party - Movement for a Democratic Slovakia,0,0,1,13-Dec-94,1994,30-Oct-98,1998,campaign,1,2,2,2,1.666666667,Europe & Central Asia,Central and Eastern Europe
Slovakia,Vladimír Mečiar,People's Party - Movement for a Democratic Slovakia,0,0,1,13-Dec-94,1994,30-Oct-98,1998,campaign,1,3,,2,1.666666667,Europe & Central Asia,Central and Eastern Europe
Slovakia,Vladimír Mečiar,People's Party - Movement for a Democratic Slovakia,0,0,1,13-Dec-94,1994,30-Oct-98,1998,campaign,1,4,,2,1.666666667,Europe & Central Asia,Central and Eastern Europe
Slovakia,Vladimír Mečiar,People's Party - Movement for a Democratic Slovakia,0,0,1,13-Dec-94,1994,30-Oct-98,1998,ribbon cutting,2,1,2,1.5,1.666666667,Europe & Central Asia,Central and Eastern Europe
Slovakia,Vladimír Mečiar,People's Party - Movement for a Democratic Slovakia,0,0,1,13-Dec-94,1994,30-Oct-98,1998,ribbon cutting,2,2,1,1.5,1.666666667,Europe & Central Asia,Central and Eastern Europe
Slovakia,Vladimír Mečiar,People's Party - Movement for a Democratic Slovakia,0,0,1,13-Dec-94,1994,30-Oct-98,1998,ribbon cutting,2,3,,1.5,1.666666667,Europe & Central Asia,Central and Eastern Europe
Slovakia,Vladimír Mečiar,People's Party - Movement for a Democratic Slovakia,0,0,1,13-Dec-94,1994,30-Oct-98,1998,ribbon cutting,2,4,,1.5,1.666666667,Europe & Central Asia,Central and Eastern Europe
Slovakia,Vladimír Mečiar,People's Party - Movement for a Democratic Slovakia,0,0,1,13-Dec-94,1994,30-Oct-98,1998,international,3,1,,,1.666666667,Europe & Central Asia,Central and Eastern Europe
Slovakia,Vladimír Mečiar,People's Party - Movement for a Democratic Slovakia,0,0,1,13-Dec-94,1994,30-Oct-98,1998,international,3,2,,,1.666666667,Europe & Central Asia,Central and Eastern Europe
Slovakia,Vladimír Mečiar,People's Party - Movement for a Democratic Slovakia,0,0,1,13-Dec-94,1994,30-Oct-98,1998,international,3,3,,,1.666666667,Europe & Central Asia,Central and Eastern Europe
Slovakia,Vladimír Mečiar,People's Party - Movement for a Democratic Slovakia,0,0,1,13-Dec-94,1994,30-Oct-98,1998,international,3,4,,,1.666666667,Europe & Central Asia,Central and Eastern Europe
Slovakia,Vladimír Mečiar,People's Party - Movement for a Democratic Slovakia,0,0,1,13-Dec-94,1994,30-Oct-98,1998,famous,4,1,2,1.5,1.666666667,Europe & Central Asia,Central and Eastern Europe
Slovakia,Vladimír Mečiar,People's Party - Movement for a Democratic Slovakia,0,0,1,13-Dec-94,1994,30-Oct-98,1998,famous,4,2,1,1.5,1.666666667,Europe & Central Asia,Central and Eastern Europe
Slovakia,Vladimír Mečiar,People's Party - Movement for a Democratic Slovakia,0,0,1,13-Dec-94,1994,30-Oct-98,1998,famous,4,3,,1.5,1.666666667,Europe & Central Asia,Central and Eastern Europe
Slovakia,Vladimír Mečiar,People's Party - Movement for a Democratic Slovakia,0,0,1,13-Dec-94,1994,30-Oct-98,1998,famous,4,4,,1.5,1.666666667,Europe & Central Asia,Central and Eastern Europe
Moldova,Vlad Filat,Democratic Party of Moldova,-1,0,1,25-Sep-09,2009,25-Apr-13,2013,campaign,1,1,0,0,0.375,Europe & Central Asia,Central and Eastern Europe
Moldova,Vlad Filat,Democratic Party of Moldova,-1,0,1,25-Sep-09,2009,25-Apr-13,2013,campaign,1,2,0,0,0.375,Europe & Central Asia,Central and Eastern Europe
Moldova,Vlad Filat,Democratic Party of Moldova,-1,0,1,25-Sep-09,2009,25-Apr-13,2013,campaign,1,3,,0,0.375,Europe & Central Asia,Central and Eastern Europe
Moldova,Vlad Filat,Democratic Party of Moldova,-1,0,1,25-Sep-09,2009,25-Apr-13,2013,campaign,1,4,,0,0.375,Europe & Central Asia,Central and Eastern Europe
Moldova,Vlad Filat,Democratic Party of Moldova,-1,0,1,25-Sep-09,2009,25-Apr-13,2013,ribbon cutting,2,1,0,0,0.375,Europe & Central Asia,Central and Eastern Europe
Moldova,Vlad Filat,Democratic Party of Moldova,-1,0,1,25-Sep-09,2009,25-Apr-13,2013,ribbon cutting,2,2,0,0,0.375,Europe & Central Asia,Central and Eastern Europe
Moldova,Vlad Filat,Democratic Party of Moldova,-1,0,1,25-Sep-09,2009,25-Apr-13,2013,ribbon cutting,2,3,,0,0.375,Europe & Central Asia,Central and Eastern Europe
Moldova,Vlad Filat,Democratic Party of Moldova,-1,0,1,25-Sep-09,2009,25-Apr-13,2013,ribbon cutting,2,4,,0,0.375,Europe & Central Asia,Central and Eastern Europe
Moldova,Vlad Filat,Democratic Party of Moldova,-1,0,1,25-Sep-09,2009,25-Apr-13,2013,international,3,1,0,0,0.375,Europe & Central Asia,Central and Eastern Europe
Moldova,Vlad Filat,Democratic Party of Moldova,-1,0,1,25-Sep-09,2009,25-Apr-13,2013,international,3,2,0,0,0.375,Europe & Central Asia,Central and Eastern Europe
Moldova,Vlad Filat,Democratic Party of Moldova,-1,0,1,25-Sep-09,2009,25-Apr-13,2013,international,3,3,,0,0.375,Europe & Central Asia,Central and Eastern Europe
Moldova,Vlad Filat,Democratic Party of Moldova,-1,0,1,25-Sep-09,2009,25-Apr-13,2013,international,3,4,,0,0.375,Europe & Central Asia,Central and Eastern Europe
Moldova,Vlad Filat,Democratic Party of Moldova,-1,0,1,25-Sep-09,2009,25-Apr-13,2013,famous,4,1,1,1.5,0.375,Europe & Central Asia,Central and Eastern Europe
Moldova,Vlad Filat,Democratic Party of Moldova,-1,0,1,25-Sep-09,2009,25-Apr-13,2013,famous,4,2,2,1.5,0.375,Europe & Central Asia,Central and Eastern Europe
Moldova,Vlad Filat,Democratic Party of Moldova,-1,0,1,25-Sep-09,2009,25-Apr-13,2013,famous,4,3,,1.5,0.375,Europe & Central Asia,Central and Eastern Europe
Moldova,Vlad Filat,Democratic Party of Moldova,-1,0,1,25-Sep-09,2009,25-Apr-13,2013,famous,4,4,,1.5,0.375,Europe & Central Asia,Central and Eastern Europe
Ukraine,Viktor Yushchenko,Our Ukraine-People's Self Defence Bloc,1,1,1,23-Jan-05,2005,25-Feb-10,2009,campaign,1,1,2,2,1.125,Europe & Central Asia,Central and Eastern Europe
Ukraine,Viktor Yushchenko,Our Ukraine-People's Self Defence Bloc,1,1,1,23-Jan-05,2005,25-Feb-10,2009,campaign,1,2,2,2,1.125,Europe & Central Asia,Central and Eastern Europe
Ukraine,Viktor Yushchenko,Our Ukraine-People's Self Defence Bloc,1,1,1,23-Jan-05,2005,25-Feb-10,2009,campaign,1,3,,2,1.125,Europe & Central Asia,Central and Eastern Europe
Ukraine,Viktor Yushchenko,Our Ukraine-People's Self Defence Bloc,1,1,1,23-Jan-05,2005,25-Feb-10,2009,campaign,1,4,,2,1.125,Europe & Central Asia,Central and Eastern Europe
Ukraine,Viktor Yushchenko,Our Ukraine-People's Self Defence Bloc,1,1,1,23-Jan-05,2005,25-Feb-10,2009,ribboncutting,2,1,2,1,1.125,Europe & Central Asia,Central and Eastern Europe
Ukraine,Viktor Yushchenko,Our Ukraine-People's Self Defence Bloc,1,1,1,23-Jan-05,2005,25-Feb-10,2009,ribboncutting,2,2,0,1,1.125,Europe & Central Asia,Central and Eastern Europe
Ukraine,Viktor Yushchenko,Our Ukraine-People's Self Defence Bloc,1,1,1,23-Jan-05,2005,25-Feb-10,2009,ribboncutting,2,3,,1,1.125,Europe & Central Asia,Central and Eastern Europe
Ukraine,Viktor Yushchenko,Our Ukraine-People's Self Defence Bloc,1,1,1,23-Jan-05,2005,25-Feb-10,2009,ribboncutting,2,4,,1,1.125,Europe & Central Asia,Central and Eastern Europe
Ukraine,Viktor Yushchenko,Our Ukraine-People's Self Defence Bloc,1,1,1,23-Jan-05,2005,25-Feb-10,2009,international,3,1,0,0,1.125,Europe & Central Asia,Central and Eastern Europe
Ukraine,Viktor Yushchenko,Our Ukraine-People's Self Defence Bloc,1,1,1,23-Jan-05,2005,25-Feb-10,2009,international,3,2,0,0,1.125,Europe & Central Asia,Central and Eastern Europe
Ukraine,Viktor Yushchenko,Our Ukraine-People's Self Defence Bloc,1,1,1,23-Jan-05,2005,25-Feb-10,2009,international,3,3,,0,1.125,Europe & Central Asia,Central and Eastern Europe
Ukraine,Viktor Yushchenko,Our Ukraine-People's Self Defence Bloc,1,1,1,23-Jan-05,2005,25-Feb-10,2009,international,3,4,,0,1.125,Europe & Central Asia,Central and Eastern Europe
Ukraine,Viktor Yushchenko,Our Ukraine-People's Self Defence Bloc,1,1,1,23-Jan-05,2005,25-Feb-10,2009,famous,4,1,2,1.5,1.125,Europe & Central Asia,Central and Eastern Europe
Ukraine,Viktor Yushchenko,Our Ukraine-People's Self Defence Bloc,1,1,1,23-Jan-05,2005,25-Feb-10,2009,famous,4,2,1,1.5,1.125,Europe & Central Asia,Central and Eastern Europe
Ukraine,Viktor Yushchenko,Our Ukraine-People's Self Defence Bloc,1,1,1,23-Jan-05,2005,25-Feb-10,2009,famous,4,3,,1.5,1.125,Europe & Central Asia,Central and Eastern Europe
Ukraine,Viktor Yushchenko,Our Ukraine-People's Self Defence Bloc,1,1,1,23-Jan-05,2005,25-Feb-10,2009,famous,4,4,,1.5,1.125,Europe & Central Asia,Central and Eastern Europe
Ukraine,Viktor Yanukovych,Party of Regions,0,1,1,25-Feb-10,2010,22-Feb-14,2014,campaign,1,1,2,1.5,0.625,Europe & Central Asia,Central and Eastern Europe
Ukraine,Viktor Yanukovych,Party of Regions,0,1,1,25-Feb-10,2010,22-Feb-14,2014,campaign,1,2,1,1.5,0.625,Europe & Central Asia,Central and Eastern Europe
Ukraine,Viktor Yanukovych,Party of Regions,0,1,1,25-Feb-10,2010,22-Feb-14,2014,campaign,1,3,,1.5,0.625,Europe & Central Asia,Central and Eastern Europe
Ukraine,Viktor Yanukovych,Party of Regions,0,1,1,25-Feb-10,2010,22-Feb-14,2014,campaign,1,4,,1.5,0.625,Europe & Central Asia,Central and Eastern Europe
Ukraine,Viktor Yanukovych,Party of Regions,0,1,1,25-Feb-10,2010,22-Feb-14,2014,ribbon cutting,2,1,0,0,0.625,Europe & Central Asia,Central and Eastern Europe
Ukraine,Viktor Yanukovych,Party of Regions,0,1,1,25-Feb-10,2010,22-Feb-14,2014,ribbon cutting,2,2,0,0,0.625,Europe & Central Asia,Central and Eastern Europe
Ukraine,Viktor Yanukovych,Party of Regions,0,1,1,25-Feb-10,2010,22-Feb-14,2014,ribbon cutting,2,3,,0,0.625,Europe & Central Asia,Central and Eastern Europe
Ukraine,Viktor Yanukovych,Party of Regions,0,1,1,25-Feb-10,2010,22-Feb-14,2014,ribbon cutting,2,4,,0,0.625,Europe & Central Asia,Central and Eastern Europe
Ukraine,Viktor Yanukovych,Party of Regions,0,1,1,25-Feb-10,2010,22-Feb-14,2014,international,3,1,0,0,0.625,Europe & Central Asia,Central and Eastern Europe
Ukraine,Viktor Yanukovych,Party of Regions,0,1,1,25-Feb-10,2010,22-Feb-14,2014,international,3,2,0,0,0.625,Europe & Central Asia,Central and Eastern Europe
Ukraine,Viktor Yanukovych,Party of Regions,0,1,1,25-Feb-10,2010,22-Feb-14,2014,international,3,3,,0,0.625,Europe & Central Asia,Central and Eastern Europe
Ukraine,Viktor Yanukovych,Party of Regions,0,1,1,25-Feb-10,2010,22-Feb-14,2014,international,3,4,,0,0.625,Europe & Central Asia,Central and Eastern Europe
Ukraine,Viktor Yanukovych,Party of Regions,0,1,1,25-Feb-10,2010,22-Feb-14,2014,famous,4,1,1,1,0.625,Europe & Central Asia,Central and Eastern Europe
Ukraine,Viktor Yanukovych,Party of Regions,0,1,1,25-Feb-10,2010,22-Feb-14,2014,famous,4,2,1,1,0.625,Europe & Central Asia,Central and Eastern Europe
Ukraine,Viktor Yanukovych,Party of Regions,0,1,1,25-Feb-10,2010,22-Feb-14,2014,famous,4,3,,1,0.625,Europe & Central Asia,Central and Eastern Europe
Ukraine,Viktor Yanukovych,Party of Regions,0,1,1,25-Feb-10,2010,22-Feb-14,2014,famous,4,4,,1,0.625,Europe & Central Asia,Central and Eastern Europe
Romania,Viktor Ponta,Social Democrat Party,-1,0,1,7-May-12,2012,22-Jun-15,2015,campaign,1,1,1,1,0.375,Europe & Central Asia,Central and Eastern Europe
Romania,Viktor Ponta,Social Democrat Party,-1,0,1,7-May-12,2012,22-Jun-15,2015,campaign,1,2,1,1,0.375,Europe & Central Asia,Central and Eastern Europe
Romania,Viktor Ponta,Social Democrat Party,-1,0,1,7-May-12,2012,22-Jun-15,2015,campaign,1,3,,1,0.375,Europe & Central Asia,Central and Eastern Europe
Romania,Viktor Ponta,Social Democrat Party,-1,0,1,7-May-12,2012,22-Jun-15,2015,campaign,1,4,,1,0.375,Europe & Central Asia,Central and Eastern Europe
Romania,Viktor Ponta,Social Democrat Party,-1,0,1,7-May-12,2012,22-Jun-15,2015,ribbon cutting,2,1,0,0,0.375,Europe & Central Asia,Central and Eastern Europe
Romania,Viktor Ponta,Social Democrat Party,-1,0,1,7-May-12,2012,22-Jun-15,2015,ribbon cutting,2,2,0,0,0.375,Europe & Central Asia,Central and Eastern Europe
Romania,Viktor Ponta,Social Democrat Party,-1,0,1,7-May-12,2012,22-Jun-15,2015,ribbon cutting,2,3,,0,0.375,Europe & Central Asia,Central and Eastern Europe
Romania,Viktor Ponta,Social Democrat Party,-1,0,1,7-May-12,2012,22-Jun-15,2015,ribbon cutting,2,4,,0,0.375,Europe & Central Asia,Central and Eastern Europe
Romania,Viktor Ponta,Social Democrat Party,-1,0,1,7-May-12,2012,22-Jun-15,2015,international,3,1,0,0,0.375,Europe & Central Asia,Central and Eastern Europe
Romania,Viktor Ponta,Social Democrat Party,-1,0,1,7-May-12,2012,22-Jun-15,2015,international,3,2,0,0,0.375,Europe & Central Asia,Central and Eastern Europe
Romania,Viktor Ponta,Social Democrat Party,-1,0,1,7-May-12,2012,22-Jun-15,2015,international,3,3,,0,0.375,Europe & Central Asia,Central and Eastern Europe
Romania,Viktor Ponta,Social Democrat Party,-1,0,1,7-May-12,2012,22-Jun-15,2015,international,3,4,,0,0.375,Europe & Central Asia,Central and Eastern Europe
Romania,Viktor Ponta,Social Democrat Party,-1,0,1,7-May-12,2012,22-Jun-15,2015,famous,4,1,0,0.5,0.375,Europe & Central Asia,Central and Eastern Europe
Romania,Viktor Ponta,Social Democrat Party,-1,0,1,7-May-12,2012,22-Jun-15,2015,famous,4,2,1,0.5,0.375,Europe & Central Asia,Central and Eastern Europe
Romania,Viktor Ponta,Social Democrat Party,-1,0,1,7-May-12,2012,22-Jun-15,2015,famous,4,3,,0.5,0.375,Europe & Central Asia,Central and Eastern Europe
Romania,Viktor Ponta,Social Democrat Party,-1,0,1,7-May-12,2012,22-Jun-15,2015,famous,4,4,,0.5,0.375,Europe & Central Asia,Central and Eastern Europe
Hungary,Viktor Orban,The Fidesz - Hungarian Civic Alliance,1,0,2,29-May-10,2010,7-May-14,2014,campaign,1,1,1,1.5,0.875,Europe & Central Asia,Central and Eastern Europe
Hungary,Viktor Orban,The Fidesz - Hungarian Civic Alliance,1,0,2,29-May-10,2010,7-May-14,2014,campaign,1,2,2,1.5,0.875,Europe & Central Asia,Central and Eastern Europe
Hungary,Viktor Orban,The Fidesz - Hungarian Civic Alliance,1,0,2,29-May-10,2010,7-May-14,2014,campaign,1,3,,1.5,0.875,Europe & Central Asia,Central and Eastern Europe
Hungary,Viktor Orban,The Fidesz - Hungarian Civic Alliance,1,0,2,29-May-10,2010,7-May-14,2014,campaign,1,4,,1.5,0.875,Europe & Central Asia,Central and Eastern Europe
Hungary,Viktor Orban,The Fidesz - Hungarian Civic Alliance,1,0,2,29-May-10,2010,7-May-14,2014,ribbon cutting,2,1,0,0,0.875,Europe & Central Asia,Central and Eastern Europe
Hungary,Viktor Orban,The Fidesz - Hungarian Civic Alliance,1,0,2,29-May-10,2010,7-May-14,2014,ribbon cutting,2,2,0,0,0.875,Europe & Central Asia,Central and Eastern Europe
Hungary,Viktor Orban,The Fidesz - Hungarian Civic Alliance,1,0,2,29-May-10,2010,7-May-14,2014,ribbon cutting,2,3,,0,0.875,Europe & Central Asia,Central and Eastern Europe
Hungary,Viktor Orban,The Fidesz - Hungarian Civic Alliance,1,0,2,29-May-10,2010,7-May-14,2014,ribbon cutting,2,4,,0,0.875,Europe & Central Asia,Central and Eastern Europe
Hungary,Viktor Orban,The Fidesz - Hungarian Civic Alliance,1,0,2,29-May-10,2010,7-May-14,2014,international,3,1,0,0,0.875,Europe & Central Asia,Central and Eastern Europe
Hungary,Viktor Orban,The Fidesz - Hungarian Civic Alliance,1,0,2,29-May-10,2010,7-May-14,2014,international,3,2,0,0,0.875,Europe & Central Asia,Central and Eastern Europe
Hungary,Viktor Orban,The Fidesz - Hungarian Civic Alliance,1,0,2,29-May-10,2010,7-May-14,2014,international,3,3,,0,0.875,Europe & Central Asia,Central and Eastern Europe
